Core,Lamp,Robertson Item,Successor Item,Robertson Base Item,Inventory Status,Substitute Item,sku Family,Product Type of sku Family (Electronic or Magnetic) ,Version (Magnetic only),Version Description,"Starting Method (Rapid, Instant, Program)",Lamp Connection (Parallel or Serial), Ballast Factor ,Maximum Possible Lamp Combinations,# of Lamps,Maximum Voltage Combinations, Voltage -120V , Voltage -240V , Voltage -277V, Voltage -347V,Power factor,Dimming (0-10V)  ," Length (in "") "," Width (in "") "," Height (in "") ", Weight (in lbs.) ,Philips-Advance,GE,Osram,Universal,Fulham,Keystone,Hatch,Halco,Radionic Industries
ISA232T8HEMVL /A,F25T8,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.79 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,GE-232-MAX-L/Ultra,,B232IUNVEL-N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,HL232BIS/UV/HE/W,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F25T8,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.95 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,GE-232-MAX-L/Ultra,,B132IUNVEL‐N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,HL132BIS/UV/HE/W,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F25T8U,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.79 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,,B232IUNVEL-N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F25T8U,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.95 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,,B132IUNVEL‐N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F28T8,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.78 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,,GE-232-MAX-L/Ultra,,B232IUNVEL-N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F28T8,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,,GE-232-MAX-L/Ultra,,B232IUNVEL-N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F28T8U,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.78 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,,,,B232IUNVEL-N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F28T8U,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,,,,B232IUNVEL-N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F32T8,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.78 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,GE-232-MAX-L/Ultra,QHE2X32T8/UNV-ISL-SC,B232IUNVEL-N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,HL232BIS/UV/HE/W,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F32T8,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,GE-232-MAX-L/Ultra,QHE1X32T8/UNV-ISL-SC-1,B232IUNVEL-N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,HL132BIS/UV/HE/W,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F32T8ES/25,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.78 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,QHE2X32T8/UNV-ISL-SC,B232IUNVEL-N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F32T8ES/25,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,QHE1X32T8/UNV-ISL-SC-1,B232IUNVEL-N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F32T8ES/28,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.78 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,QHE2X32T8/UNV-ISL-SC,,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,,,
ISA232T8HEMVL /A,F32T8ES/28,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,QHE1X32T8/UNV-ISL-SC-1,,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,,,
ISA232T8HEMVL /A,F32T8ES/30,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.78 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,QHE2X32T8/UNV-ISL-SC,B232IUNVEL-N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,,,
ISA232T8HEMVL /A,F32T8ES/30,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,QHE1X32T8/UNV-ISL-SC-1,B232IUNVEL-N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,,,
ISA232T8HEMVL /A,F32T8U,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.78 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,GE-232-MAX-L/Ultra,QHE2X32T8/UNV-ISL-SC,B232IUNVEL-N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F32T8U,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,GE-232-MAX-L/Ultra,QHE1X32T8/UNV-ISL-SC-1,B232IUNVEL-N,,,,EP232IS/L/MV/HE,
ISA232T8HEMVL /A,F40T8,ISA232T8HEMVL /A,,ISA232T8HEMVL ,In-Stock,NA,P20014,Electronic,,,Instant,Parallel, 0.90 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 ,  1.38 ,  1.13 , 1.00 ,IOPA-2P32-LW-N,,,B132IUNVEL‐N,WHSG2-UNV-T8-LB,KTEB-232-UV-IS-L-P,HL132BIS/UV/HE/W,EP232IS/L/MV/HE,
ISA259T8MV /A,F96T8,ISA259T8MV /A,,ISA259T8MV ,In-Stock,NA,P20124,Electronic,,,Instant,Parallel,  0.88 ,1/2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-2P59-SC,GE-259-MAX-N/Ultra,QHE2x59T8/UNV-ISN-SC,B259IUNVHP-A,WHSG8-UNV-T8SL,KTEB-259-UV-IS-N,HL259IS/UV/W,EP259IS/MV,
ISA259T8MV /A,F96T8,ISA259T8MV /A,,ISA259T8MV ,In-Stock,NA,P20124,Electronic,,,Instant,Parallel,  0.88 ,1/2,  1 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-2P59-SC,GE-259-MAX-N/Ultra,,B259IUNVHP-A,WHSG8-UNV-T8SL,KTEB-259-UV-IS-N,HL259IS/UV/W,EP259IS/MV,
ISA332T8HEMV /A,F17T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.98 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-332-MAX-N/Ultra,,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,HL332AIS/UV/HE/W,EP332IS/MV/HE,
ISA332T8HEMV /A,F17T8U,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.99 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,,B332IUNVHE-A,,KTEB-332-UV-IS-N-P,,EP332IS/MV/HE,
ISA332T8HEMV /A,F25T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.94 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-332-MAX-N/Ultra,,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,HL332AIS/UV/HE/W,EP332IS/MV/HE,
ISA332T8HEMV /A,F25T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  1.05 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-332-MAX-N/Ultra,,,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,HL332AIS/UV/HE/W,EP332IS/MV/HE,
ISA332T8HEMV /A,F25T8U,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.95 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,,B332IUNVHE-A,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F25T8U,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  1.06 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,,,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F28T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.87 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,GE-332-MAX-N/Ultra,,B332IUNVHP-A,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F28T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.95 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,GE-332-MAX-N/Ultra,,B332IUNVHP-A,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F28T8U,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.87 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,,,B332IUNVHP-A,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F28T8U,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.94 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,,,B332IUNVHP-A,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.92 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-332-MAX-N/Ultra,QHE3X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,HL332AIS/UV/HE/W,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  1.01 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-332-MAX-N/Ultra,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,HL332AIS/UV/HE/W,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8ES/25,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.88 ,2/3,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE3X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8ES/25,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.89 ,2/3,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE3X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8ES/25,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.96 ,2/3,  2 ,120/277,Y,N,N,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8ES/25,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.97 ,2/3,  2 ,120/277,N,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8ES/28,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.87 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE3X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,,
ISA332T8HEMV /A,F32T8ES/28,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.95 ,2/3,  2 ,120/277,Y,N,N,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,,
ISA332T8HEMV /A,F32T8ES/28,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.94 ,2/3,  2 ,120/277,N,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,,
ISA332T8HEMV /A,F32T8ES/30,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.86 ,2/3,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE3X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,,
ISA332T8HEMV /A,F32T8ES/30,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.87 ,2/3,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE3X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,,
ISA332T8HEMV /A,F32T8ES/30,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.93 ,2/3,  2 ,120/277,Y,N,N,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,,
ISA332T8HEMV /A,F32T8ES/30,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.94 ,2/3,  2 ,120/277,N,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,,,
ISA332T8HEMV /A,F32T8U,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.92 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-332-MAX-N/Ultra,QHE3X32T8/UNV-ISN-SC-1,B332IUNVHE-A,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F32T8U,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  1.02 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-332-MAX-N/Ultra,QHE2X32T8/UNV-ISN-SC-1,B332IUNVHE-A,,,,EP332IS/MV/HE,
ISA332T8HEMV /A,F40T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel,  0.99 ,2/3,  2 ,120/277,Y,N,N,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-259-MAX-N/Ultra,,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,HL332AIS/UV/HE/W,EP332IS/MV/HE,
ISA332T8HEMV /A,F40T8,ISA332T8HEMV /A,,ISA332T8HEMV ,In-Stock,NA,P20167,Electronic,,,Instant,Parallel, 1.00 ,2/3,  2 ,120/277,N,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOPA-3P32-N,GE-259-MAX-N/Ultra,,B332IUNVHE-A,WHSG3-UNV-T8-IS,KTEB-332-UV-IS-N-P,HL332AIS/UV/HE/W,EP332IS/MV/HE,
ISA332T8HEMVH /A,F17T8,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.23 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,GE-332-MAX-H/Ultra,,B332IUNVHEH-A,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,HL332CIS/UV/HE/W,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F17T8U,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.23 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,,,B332IUNVHEH-A,,KTEB-332-UV-IS-H-P,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F25T8,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel, 1.20 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,GE-332-MAX-H/Ultra,,B332IUNVHEH-A,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,HL332CIS/UV/HE/W,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F25T8,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.28 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,GE-332-MAX-H/Ultra,,B232IUNVHEH-A,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,HL332CIS/UV/HE/W,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F25T8U,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel, 1.20 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,,,B332IUNVHEH-A,,,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F25T8U,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.28 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,,,B232IUNVHEH-A,,,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F28T8,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.18 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,GE-332-MAX-H/Ultra,,B332IUNVHEH-A,,,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F28T8,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.27 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,GE-332-MAX-H/Ultra,,B332IUNVHEH-A,,,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F28T8U,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.18 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,,,B332IUNVHEH-A,,,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F28T8U,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.27 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,,,,B332IUNVHEH-A,,,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F32T8,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.18 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,GE-332-MAX-H/Ultra,QHE3X32T8/UNV-ISH-SC,B332IUNVHEH-A,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,HL332CIS/UV/HE/W,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F32T8,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.27 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,GE-332-MAX-H/Ultra,,B332IUNVHEH-A ,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,HL332CIS/UV/HE/W,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F32T8ES/25,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel, 1.20 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,,QHE3X32T8/UNV-ISH-SC,B332IUNVHEH-A,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F32T8ES/25,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.28 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,,,B332IUNVHEH-A,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,,EP332IS/H/MV/HE,
ISA332T8HEMVH /A,F32T8ES/28,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.18 ,2/3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,,QHE3X32T8/UNV-ISH-SC,,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,,,
ISA332T8HEMVH /A,F32T8ES/28,ISA332T8HEMVH /A,,ISA332T8HEMVH ,Special order only,NA,NA,Electronic,,,Instant,Parallel,  1.27 ,2/3,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.38 , 1.13 , 1.10 ,IOP-3P32-HL-N,,,B232IUNVHEH-A,WHSG3-UNV-T8-HB,KTEB-332-UV-IS-H-P,,,
