sku,store,attribute_set,name,base_item,sku_family,type,visibility,visibility_def,simples_skus,packaging_type_rank,packaging_type,package_count,package_piececount,version_number,overall_status_rank,overall_status,specific_status_rank,specific_status,lead_style,product_type,description,frequency_hertz,price,price_piece,min_order_qty,version_description,starting_method,lamp_connection,ballast_factor,lamp_combinations,number_of_lamps,lamp_type,rohs_compliant,energy_star,input_power,input_type,max_voltage_combinations,power_factor,power_factor_value,line_voltage,line_current,min_start_temp,sound_rating,dimming_status,standards,approvals,ul_temp_code,product_patent,length_inches,width_inches,height_inches,mounting,remote_mounting, weight ,sku_length,sku_height,sku_width,sku_weight,lamps,successor_item,successor_base_item,successor_item_sku_family,substitute_item,substitute_base_item,substitute_item_product_type,substitute_item_overall_status,substitute_item_specific_status,substitute_item_sku_family,substitute_item_item_lead_style,competitor_cross,external_product_id,case_style,eol
IS3625PUV/A,default,Grouper,IS3625PUV /A,IS3625PUV,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , Germicidal , Yes , No ,  -   , Single ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G36T6,,,,,,,,,,,,,,
IS3625PUV/B,default,Grouper,IS3625PUV /B,IS3625PUV,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , Germicidal ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G36T6,,,,,,,,,,,,,,
IS3626PUV/A,default,Grouper,IS3626PUV /A,IS3626PUV,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , Germicidal , Yes , No ,  -   , Single ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G36T6,,,,,,,,,,,,,,
IS3626PUV/B,default,Grouper,IS3626PUV /B,IS3626PUV,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , Germicidal ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G36T6,,,,,,,,,,,,,,
IS3645PUV/A,default,Grouper,IS3645PUV /A,IS3645PUV,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , Germicidal ,  -   ,  -   ,  -   ,  -   ,240,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G36T6,,,,,,,,,,,,,,
3M10680,default,Grouper,IS36PUV /A,IS36PUV,M10680,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast, IS,120/60(1)G36T6  V2",60,102.95, $ 102.95 ,,Leads both ends,Instant ,,,1,  1 , Germicidal , Yes , No ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G36T6,,,,,,,,,,,,734832015399,,
IS36PUV/B,default,Grouper,IS36PUV /B,IS36PUV,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , Germicidal ,  -   ,  -   ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G30T6L,,,,REI164G6MV    AM,REI164G6MV ,Electronic,Ongoing,Active,P20211,Leaded,,,,
IS46PUV/A,default,Grouper,IS46PUV /A,IS46PUV,NA,simple,4, Both ,,,,,,4,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Bottom leads (center)/2-studs,Instant ,,,1,  1 , Germicidal , Yes , No ,  -   , Single ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,GCL1168T5L/4,,,,,,,,,,,,,,
IS64,default,Grouper,IS64,IS64,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,782L30,,,,,,,,,,,,,,
IS6425P/A,default,Grouper,IS6425P /A,IS6425P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T6 ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F42T6,,,,,,,,,,,,,,
IS6425P/B,default,Grouper,IS6425P /B,IS6425P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T6 ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F42T6,,,,,,,,,,,,,,
IS6425P/C,default,Grouper,IS6425P /C,IS6425P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T6 ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F42T6,,,,,,,,,,,,,,
IS6425P/D,default,Grouper,IS6425P /D,IS6425P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T6 ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F42T6,,,,,,,,,,,,,,
IS6425P/E,default,Grouper,IS6425P /E,IS6425P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T5 ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G64T5,,,,,,,,,,,,,,
IS6425PUV/A,default,Grouper,IS6425PUV /A,IS6425PUV,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , Germicidal , Yes , No ,  -   , Single ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G64T6,,,,,,,,,,,,,,
IS6426P/A,default,Grouper,IS6426P /A,IS6426P,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F42T6,,,,,,,,,,,,,,
3M10236,default,Grouper,IS6445P /A,IS6445P,M10236,simple,4, Both ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,HPF,240/50(1)F72T8  V2",50,84.95, $ 84.95 ,,Leads both ends,Instant ,,,1,  1 , Germicidal , Yes , No ,  -   ,  -   ,240,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F72T8,,,,,,,,,,,,734832009299,,
1M10067,default,Grouper,IS64P /A,IS64P,M10067,simple,3, Searchable ,,  1 , 1 ,20,20,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F42T6 or F64T6 Linear Lamp; Also operates F72T8, Instant Start, 120Vac, 60Hz, Normal Ballast Factor, HPF",60,795.50, $ 39.78 ,,Leads both ends,Instant ,Series, 0.80 ,1,  1 , T6 , Yes , No , 35-45 ,,120,High, 0.80-0.92 , 120 +5% -10% ,  0 , 10 (16 for Energy Saving Lamps) , A ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,6.56,2.38,1.69,  6.00 ,  10.00 , 3.20 ,,,,,"F42T6, F64T6, F72T8",,,,,,,,,,,"[""SL6472TP"",""SL125TP""]",,10,
2M10067,default,Grouper,IS64P /A,IS64P,M10067,simple,3, Searchable ,,  4 ,2,6W,6,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F42T6 or F64T6 Linear Lamp; Also operates F72T8, Instant Start, 120Vac, 60Hz, Normal Ballast Factor, HPF",60,301.95, $ 50.33 ,,Leads both ends,Instant ,Series, 0.90 ,1,  1 , T6 , Yes , No , 35-45 ,,120,High, 0.80-0.92 , 120 +5% -10% ,  0 , 10 (16 for Energy Saving Lamps) , A ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,6.56,2.38,1.69,  6.00 ,  10.00 , 3.20 ,,,,,"F42T6, F64T6, F72T8",,,,,,,,,,,"[""SL6472TP"",""SL125TP""]",734832006595,10,
3M10067,default,Grouper,IS64P /A,IS64P,M10067,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F42T6 or F64T6 Linear Lamp; Also operates F72T8, Instant Start, 120Vac, 60Hz, Normal Ballast Factor, HPF",60,56.95, $ 56.95 ,,Leads both ends,Instant ,Series, 0.90 ,1,  1 , T6 , Yes , No , 35-45 ,  -   ,120,High, 0.80-0.92 , 120 +5% -10% ,  0 , 10 (16 for Energy Saving Lamps) , A ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,6.56,2.38,1.69,  6.00 ,  10.00 , 3.20 ,,,,,"F42T6, F64T6, F72T8",,,,,,,,,,,"[""SL6472TP"",""SL125TP""]",734832006601,10,
5M10067,default,Grouper,IS64P /A,IS64P,M10067,simple,3, Searchable ,,  2 ,5,6,6,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F42T6 or F64T6 Linear Lamp; Also operates F72T8, Instant Start, 120Vac, 60Hz, Normal Ballast Factor, HPF",60,279.95, $ 46.66 ,,Leads both ends,Instant ,Series, 0.90 ,1,  1 , T6 , Yes , No , 35-45 ,,120,High, 0.80-0.92 , 120 +5% -10% ,  0 , 10 (16 for Energy Saving Lamps) , A ,N,  -   ," UL/935, CSA/C22.2 CERTIFIED  ",  -   ,  -   ,6.56,2.38,1.69,  6.00 ,  10.00 , 3.20 ,,,,,"F42T6, F64T6, F72T8",,,,,,,,,,,"[""SL6472TP"",""SL125TP""]",734832022540,10,
IS64P/B,default,Grouper,IS64P /B,IS64P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T6 , Yes , No , 35-45 ,,120,High, 0.80-0.92 , 120 +5% -10% ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F42T6, F64T6, F72T8",,,,,,,,,,,,,,
IS64PUV/A,default,Grouper,IS64PUV /A,IS64PUV,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T6 , Yes , No ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G64T6,,,,,,,,,,,,,,
IS64PUV/B,default,Grouper,IS64PUV /B,IS64PUV,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T6 , Yes , No ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,G64T6,,,,,,,,,,,,,,
IS7515P/A,default,Grouper,IS7515P /A,IS7515P,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,100,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
IS7525P/A,default,Grouper,IS7525P /A,IS7525P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
IS7525P/B,default,Grouper,IS7525P /B,IS7525P,NA,simple,3, Searchable ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads one end,Instant ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
IS7526P/A,default,Grouper,IS7526P /A,IS7526P,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
IS7527P/A,default,Grouper,IS7527P /A,IS7527P,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,277,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
3M10237,default,Grouper,IS7545P /A,IS7545P,M10237,simple,4, Both ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast, IS,220/50(1)F96T12 V2",50,81.95, $ 81.95 ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,734832009305,,
3M10238,default,Grouper,IS75P /A,IS75P,M10238,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,HPF,120/60(1)96T12W V2",60,83.95, $ 83.95 ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,734832009312,,
IS75P/B,default,Grouper,IS75P /B,IS75P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
IS75P/C,default,Grouper,IS75P /C,IS75P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
IS75P/D,default,Grouper,IS75P /D,IS75P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
IS75P/E,default,Grouper,IS75P /E,IS75P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F96T12,,,,,,,,,,,,,,
3M10721,default,Grouper,IS75P /F,IS75P,M10721,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,HPF,120/60(1)F42T12 V1",60,83.95, $ 83.95 ,,Leads one end,Instant ,,,1,  1 , T12 , Yes , No ,  -   , Single ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F42T12,,,,,,,,,,,,734832015801,,
ISA232T8HE347/A,default,Grouper,ISA232T8HE347 /A,ISA232T8HE347,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Instant ,,,2,  2 , T8 ,  -   ,  -   ,  -   ,  -   ,347,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F32T8,,,,,,,,,,,,,,
ISA232T8HE347H/A,default,Grouper,ISA232T8HE347H/A,ISA232T8HE347H,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Instant ,,,2,  2 , T8 ,  -   ,  -   ,  -   ,  -   ,347,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F32T8,,,,,,,,,,,,,,
2P20123,default,Grouper,ISA232T8HEMV /A,ISA232T8HEMV,P20123,simple,3, Searchable ,,  4 ,2,10W,10,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast, 2 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,87.95, $ 8.80 ,,Leads both ends,Instant ,Parallel, 1.10 ,1/2,  2 , T8 , Yes , No , 21-55 ,,120-277,High, 0.95-0.98 , 120-277 Â±10% , 0.09-0.46 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11 , Meets NEMA Premium/CEE , FCC PART 18 (Class A), Class P, Type HL, Type 1 Outdoor  "," UL/935 ,  CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.38 , 1.13 ,  8.88 ,  18.00 , 1.00 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",ISU232T8HEMV AA,ISU232T8HEMV,P20214,,,,,,,,"[""IOPA2P32N"", ""IOP2P32SC"", ""ICN2P32N"", ""ICN2P32SC"", ""ICN2M32MC"", ""REB2P32SC "", ""GE232MAXNUltra"", ""GE232MVN 120277"", ""GE259MAXNUltra"", ""QHE2X32T8UNVISNSC1"", ""QHE2X32T8UNVISNSC"", ""QTP2X32T8UNVISNSC"", ""QHE 2X32T8UNV ISLSC "", ""B232IUNVHEN"", ""B232IUNV104A"", ""B232IUNVHEA"", ""B132IUNVHPN "", ""B132IUNVHPB"", ""WHSG2UNVT8IS"", ""KTEB232UVISNP"", "" EP232ISMVSCHE"", "" EP232ISMVMCHE"", ""HL232BISUVHEW"", ""EP232ISMVHE""]",734832016723,12E,
1P20123,default,Grouper,ISA232T8HEMV /A,ISA232T8HEMV,P20123,simple,3, Searchable ,,  1 , 1 ,20,20,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast, 2 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,159.95, $ 8.00 ,,Leads both ends,Instant ,Parallel,  0.92 ,1/2,  2 , T8 , Yes , No , 21-55 ,,120-277,High, 0.95-0.98 , 120-277 Â±10% , 0.09-0.46 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11 , Meets NEMA Premium/CEE , FCC PART 18 (Class A), Class P, Type HL, Type 1 Outdoor  "," UL/935 ,  CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.38 , 1.13 ,  8.88 ,  18.00 , 1.00 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",ISU232T8HEMV AA,ISU232T8HEMV,P20214,,,,,,,,"[""IOPA2P32N"", ""IOP2P32SC"", ""ICN2P32N"", ""ICN2P32SC"", ""ICN2M32MC"", ""REB2P32SC "", ""GE232MAXNUltra"", ""GE232MVN 120277"", ""GE259MAXNUltra"", ""QHE2X32T8UNVISNSC1"", ""QHE2X32T8UNVISNSC"", ""QTP2X32T8UNVISNSC"", ""QHE 2X32T8UNV ISLSC "", ""B232IUNVHEN"", ""B232IUNV104A"", ""B232IUNVHEA"", ""B132IUNVHPN "", ""B132IUNVHPB"", ""WHSG2UNVT8IS"", ""KTEB232UVISNP"", "" EP232ISMVSCHE"", "" EP232ISMVMCHE"", ""HL232BISUVHEW"", ""EP232ISMVHE""]",734832016716,12E,
3P20123,default,Grouper,ISA232T8HEMV /A,ISA232T8HEMV,P20123,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast, 2 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,10.25, $ 10.25 ,,Leads both ends,Instant ,Parallel,  0.92 ,1/2,  2 , T8 , Yes , No , 21-55 ,  -   ,120-277,High, 0.95-0.98 , 120-277 Â±10% , 0.09-0.46 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11 , Meets NEMA Premium/CEE , FCC PART 18 (Class A), Class P, Type HL, Type 1 Outdoor  "," UL/935 ,  CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.38 , 1.13 ,  8.88 ,  18.00 , 1.00 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",ISU232T8HEMV AA,ISU232T8HEMV,P20214,,,,,,,,"[""IOPA2P32N"", ""IOP2P32SC"", ""ICN2P32N"", ""ICN2P32SC"", ""ICN2M32MC"", ""REB2P32SC "", ""GE232MAXNUltra"", ""GE232MVN 120277"", ""GE259MAXNUltra"", ""QHE2X32T8UNVISNSC1"", ""QHE2X32T8UNVISNSC"", ""QTP2X32T8UNVISNSC"", ""QHE 2X32T8UNV ISLSC "", ""B232IUNVHEN"", ""B232IUNV104A"", ""B232IUNVHEA"", ""B132IUNVHPN "", ""B132IUNVHPB"", ""WHSG2UNVT8IS"", ""KTEB232UVISNP"", "" EP232ISMVSCHE"", "" EP232ISMVMCHE"", ""HL232BISUVHEW"", ""EP232ISMVHE""]",734832016730,12E,
2P20014,default,Grouper,ISA232T8HEMVL /A,ISA232T8HEMVL,P20014,simple,3, Searchable ,,  4 ,2,10W,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 2 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Low Ballast Factor HPF",47-63,93.95, $ 9.40 ,,Leads both ends,Instant ,Parallel,  0.96 ,1/2,  2 , T8 , Yes , No , 16-49 ,,120-277,High,  0.97 , 120-277 Â±10% , 0.09-0.40 ,  (18), A ,N," ANSI C82.11, ANSI C62.41, FCC Part 18 (Class A) EMI and RFI non-consumer limits "," UL/935, CSA (cUL) ",  -   ,  -   , 9.50 ,  1.38 ,  1.13 ,  8.88 ,  18.00 , 1.00 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",,,,,,,,,,,"[""IOPA2P32LWN"", ""GE232MAXLUltra"", ""QHE2X32T8UNVISLSC"", ""QHE1X32T8UNVISLSC1"", ""B132IUNVEL‐N"", ""WHSG2UNVT8LB"", ""KTEB232UVISLP"", ""HL132BISUVHEW"", ""EP232ISLMVHE""]",734832002764,12E,
5P20014,default,Grouper,ISA232T8HEMVL /A,ISA232T8HEMVL,P20014,simple,3, Searchable ,,  2 ,5,10,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 2 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Low Ballast Factor HPF",47-63,89.47, $ 8.95 ,,Leads both ends,Instant ,Parallel,  0.96 ,1/2,  2 , T8 , Yes , No , 16-49 ,,120-277,High,  0.97 , 120-277 Â±10% , 0.09-0.40 ,  (18), A ,N," ANSI C82.11, ANSI C62.41, FCC Part 18 (Class A) EMI and RFI non-consumer limits "," UL/935, CSA (cUL) ",  -   ,  -   , 9.50 ,  1.38 ,  1.13 ,  8.88 ,  18.00 , 1.00 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",,,,,,,,,,,"[""IOPA2P32LWN"", ""GE232MAXLUltra"", ""QHE2X32T8UNVISLSC"", ""QHE1X32T8UNVISLSC1"", ""B132IUNVEL‐N"", ""WHSG2UNVT8LB"", ""KTEB232UVISLP"", ""HL132BISUVHEW"", ""EP232ISLMVHE""]",734832021581,12E,
