sku,attribute_set,store,,name,base_item,sku_family,type,visibility,visibility_def,simples_skus,packaging_type_rank,packaging_type,package_count,package_piececount,version_number,overall_status_rank,overall_status,specific_status_rank,specific_status,lead_style,product_type,description,frequency_hertz,price,price_piece,min_order_qty,version_description,starting_method,lamp_connection,ballast_factor,lamp_combinations,number_of_lamps,lamp_type,rohs_compliant,energy_star,input_power,input_type,max_voltage_combinations,power_factor,power_factor_value,line_voltage,line_current,min_start_temp,sound_rating,dimming_status,standards,approvals,ul_temp_code,product_patent,length_inches,width_inches,height_inches,mounting,remote_mounting,weight,sku_length,sku_height,sku_width,sku_weight,lamps,successor_item,successor_base_item,successor_item_sku_family,substitute_item,substitute_base_item,substitute_item_product_type,substitute_item_overall_status,substitute_item_specific_status,substitute_item_sku_family,substitute_item_item_lead_style,competitor_cross,external_product_id,case_style,eol
PFM2627/A,Grouper,default,,PFM2627 /A,PFM2627,NA,simple,3, Searchable ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,NA,,,,, CFL , No , No ,  -   , Single ,277,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PFM2627/B,Grouper,default,,PFM2627 /B,PFM2627,NA,simple,3, Searchable ,,,,,,3,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Bottom leads (center),,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,277,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
3M10253,Grouper,default,,PFM268 /A,PFM268,M10253,simple,4, Both ,,  5 ,3,1W,1,3,2,Discontinued,2,Limited,Leaded,Magnetic,"POWER FACTOR MOD,120/60     V3",60,15.95, $ 15.95 ,,Bottom leads (center),NA,,,,, CFL , No , No ,  -   ,  -   ,120,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,734832009466,,
3M10254,Grouper,default,,PFM27927 /A,PFM27927,M10254,simple,3, Searchable ,,  5 ,3,1W,1,3,2,Discontinued,2,Limited,Leaded,Magnetic,"POWER FACTOR MOD,277/60     V3",60,20.95, $ 20.95 ,,Bottom leads (center),NA,,,,, CFL , No , No ,  -   ,  -   ,277,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,734832009473,,
3M10255,Grouper,default,,PFM27927 /B,PFM27927,M10255,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"POWER FACTOR MOD,277/60     V1",60,20.95, $ 20.95 ,,Leads one end,NA,,,,, CFL , No , No ,  -   ,  -   ,277,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,734832009480,,
PFM2827/A,Grouper,default,,PFM2827 /A,PFM2827,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,277,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PFM68/A,Grouper,default,,PFM68 /A,PFM68,NA,simple,4, Both ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,NA,,,,, CFL , No , No ,  -   , Single ,120,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PFM7927/A,Grouper,default,,PFM7927 /A,PFM7927,NA,simple,3, Searchable ,,,,,,3,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Bottom leads (center),NA,,,,, CFL , No , No ,  -   , Single ,277,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PFM7927/B,Grouper,default,,PFM7927 /B,PFM7927,NA,simple,3, Searchable ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,277,NA,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PP2-2/A,Grouper,default,,PP2-2 /A,PP2-2,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PP2-2P/A,Grouper,default,,PP2-2P /A,PP2-2P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
PP2-2P/B,Grouper,default,,PP2-2P /B,PP2-2P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
PP2-2P/C,Grouper,default,,PP2-2P /C,PP2-2P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
PP2-2P/D,Grouper,default,,PP2-2P /D,PP2-2P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
PP2-2P/E,Grouper,default,,PP2-2P /E,PP2-2P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
PP2C8B1/A,Grouper,default,,PP2C8B1 /A,PP2C8B1,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PP2C8B1P/A,Grouper,default,,PP2C8B1P /A,PP2C8B1P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,CFT5W/G23,,,,,,,,,,,,,,
PP2C8B1P/B,Grouper,default,,PP2C8B1P /B,PP2C8B1P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFT7W/G23, CFT9W/G23, CFQ9W/G23",,,,,,,,,,,,,,
PP2C8B1P/C,Grouper,default,,PP2C8B1P /C,PP2C8B1P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFT7W/G23, CFT9W/G23, CFQ9W/G23",,,,,,,,,,,,,,
PP2CL/A,Grouper,default,,PP2CL /A,PP2CL,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PP2CLP/A,Grouper,default,,PP2CLP /A,PP2CLP,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"CFQ13W/GX23, CFT13W/GX23",,,,,,,,,,,,,,
PP2CLP/B,Grouper,default,,PP2CLP /B,PP2CLP,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,CFT5W/G23,,,,,,,,,,,,,,
PPM218CQMVB/A,Grouper,default,,PPM218CQMVB /A,PPM218CQMVB,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,DK,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120-277,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PPM218CQMVT/A,Grouper,default,,PPM218CQMVT /A,PPM218CQMVT,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120-277,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PPM226CQMVB/A,Grouper,default,,PPM226CQMVB /A,PPM226CQMVB,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120-277,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PPM226CQMVT/A,Grouper,default,,PPM226CQMVT /A,PPM226CQMVT,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120-277,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PPNESGPH287PL/A,Grouper,default,,PPNESGPH287PL /A,PPNESGPH287PL,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
3M20024,Grouper,default,,PPO1GPH20120 /A,PPO1GPH20120,M20024                       ,simple,4, Both ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast for 1 GPH UV Lamp, Preheat-RapidStart, 120 Vac, 50-60Hz, Normal Ballast Factor, NPF,",50-60,59.95, $ 59.95 ,,,Preheat-Rapid ,,,,, Germicidal , No , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,734832014736,5C,
PPO1GPH20120FC/A,Grouper,default,,PPO1GPH20120FC/A,PPO1GPH20120FC,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
PPO1GPH25120/A,Grouper,default,,PPO1GPH25120 /A,PPO1GPH25120,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,,,,,,,,,,,,,,,
